nr_train,num_epochs,n_bad_epochs,num_hidden_layers,hidden_size,batch_size,af_first_layer,af_hidden_layers,af_output_layer,loss_function,dropout,batch_norm,learning_rate,optimizer,epoch_stopped,loss,accuracy,precision,recall,f1_score,support
1921,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.SGD,89,285.7591975927353,0.35991175543649545,"[0.08128544423440454, 0.4065040650406504, 0.7563025210084033, 0.9683098591549296, 0.10126582278481013]","[0.7049180327868853, 0.14925373134328357, 0.31496062992125984, 0.3884180790960452, 0.6114649681528662]","[0.14576271186440676, 0.21834061135371177, 0.4447189623224213, 0.5544354838709677, 0.17375565610859728]","[122, 335, 1143, 1416, 157]"
1922,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.Adam,21,270.74881279468536,0.3693665300976993,"[0.09832134292565947, 0.2529832935560859, 0.824607329842932, 0.8698830409356725, 0.0904799370574351]","[0.3360655737704918, 0.3164179104477612, 0.2755905511811024, 0.4201977401129944, 0.732484076433121]","[0.1521335807050093, 0.28116710875331563, 0.4131147540983607, 0.5666666666666668, 0.16106442577030813]","[122, 335, 1143, 1416, 157]"
1923,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.SGD,23,358.8634856939316,0.05200126063662149,"[0.0, 0.0, 0.0, 0.8888888888888888, 0.049620733249051835]","[0.0, 0.0, 0.0, 0.005649717514124294, 1.0]","[0.0, 0.0, 0.0, 0.011228070175438597, 0.09454983438723276]","[122, 335, 1143, 1416, 157]"
1924,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.Adam,15,276.70955431461334,0.3740939174283013,"[0.09484193011647254, 0.2537313432835821, 0.732943469785575, 0.9454545454545454, 0.09612141652613827]","[0.4672131147540984, 0.20298507462686566, 0.3289588801399825, 0.403954802259887, 0.7261146496815286]","[0.15767634854771784, 0.2255389718076285, 0.4541062801932367, 0.566056407718951, 0.16976917349218168]","[122, 335, 1143, 1416, 157]"
1925,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.SGD,23,275.75212490558624,0.3763000315159155,"[0.09090909090909091, 0.22255192878338279, 0.803921568627451, 0.86593707250342, 0.09387430389817025]","[0.32786885245901637, 0.22388059701492538, 0.2869641294838145, 0.4470338983050847, 0.7515923566878981]","[0.1423487544483986, 0.22321428571428573, 0.42295293359123143, 0.5896599906846763, 0.16690240452616692]","[122, 335, 1143, 1416, 157]"
1926,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.Adam,23,270.0542958974838,0.3703120075638197,"[0.08390022675736962, 0.18495934959349594, 0.7542735042735043, 0.9433656957928802, 0.09618717504332755]","[0.30327868852459017, 0.2716417910447761, 0.3088363954505687, 0.4117231638418079, 0.7070063694267515]","[0.13143872113676733, 0.2200725513905683, 0.4382371198013656, 0.5732546705998033, 0.16933638443935928]","[122, 335, 1143, 1416, 157]"
1927,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.SGD,56,280.9664236307144,0.3652694610778443,"[0.09939148073022312, 0.25569620253164554, 0.8149100257069408, 0.9174603174603174, 0.09004739336492891]","[0.4016393442622951, 0.30149253731343284, 0.2773403324584427, 0.4081920903954802, 0.7261146496815286]","[0.15934959349593497, 0.27671232876712326, 0.4138381201044386, 0.5650048875855328, 0.16022487702037946]","[122, 335, 1143, 1416, 157]"
1928,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.Adam,13,274.46913182735443,0.37472423573904823,"[0.09259259259259259, 0.2467866323907455, 0.7434343434343434, 0.9328968903436988, 0.09229534510433386]","[0.32786885245901637, 0.2865671641791045, 0.3219597550306212, 0.4025423728813559, 0.732484076433121]","[0.14440433212996387, 0.26519337016574585, 0.44932844932844934, 0.5624074987666502, 0.16393442622950818]","[122, 335, 1143, 1416, 157]"
1929,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.SGD,56,325.7022285461426,0.39899149070280493,"[0.1056338028169014, 0.16266666666666665, 0.4271356783919598, 0.7461263408820024, 0.04568527918781726]","[0.4918032786885246, 0.18208955223880596, 0.4461942257217848, 0.442090395480226, 0.05732484076433121]","[0.17391304347826086, 0.17183098591549298, 0.43645699614890887, 0.5552106430155211, 0.05084745762711865]","[122, 335, 1143, 1416, 157]"
1930,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.Adam,11,286.27925729751587,0.3570753230381343,"[0.08967851099830795, 0.3375796178343949, 0.8218085106382979, 0.9066265060240963, 0.08375451263537906]","[0.4344262295081967, 0.1582089552238806, 0.27034120734908135, 0.4251412429378531, 0.7388535031847133]","[0.14866760168302945, 0.2154471544715447, 0.4068466096115866, 0.5788461538461538, 0.1504539559014267]","[122, 335, 1143, 1416, 157]"
1931,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.SGD,15,359.5651104450226,0.44626536400882444,"[0.0, 0.0, 0.0, 0.44626536400882444, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.6171279145783395, 0.0]","[122, 335, 1143, 1416, 157]"
1932,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.Adam,32,277.2456384897232,0.35549952726126693,"[0.09457579972183588, 0.33121019108280253, 0.7697674418604651, 0.9489795918367347, 0.09304143862392494]","[0.5573770491803278, 0.15522388059701492, 0.289588801399825, 0.3940677966101695, 0.7579617834394905]","[0.16171224732461356, 0.21138211382113822, 0.42085187539732993, 0.5568862275449101, 0.16573816155988857]","[122, 335, 1143, 1416, 157]"
1933,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.SGD,25,290.9376392364502,0.35455404979514654,"[0.10140405616224649, 0.625, 0.8386243386243386, 0.9471947194719472, 0.08401084010840108]","[0.5327868852459017, 0.13432835820895522, 0.2773403324584427, 0.4053672316384181, 0.7898089171974523]","[0.1703800786369594, 0.22113022113022113, 0.4168310322156476, 0.5677546983184966, 0.15186772810777707]","[122, 335, 1143, 1416, 157]"
1934,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.Adam,28,283.35565400123596,0.3592814371257485,"[0.09811320754716982, 0.2978723404255319, 0.8872832369942196, 0.9242658423493045, 0.08686730506155951]","[0.4262295081967213, 0.16716417910447762, 0.268591426071741, 0.422316384180791, 0.8089171974522293]","[0.15950920245398773, 0.21414913957934992, 0.412357286769644, 0.5797382452738731, 0.15688696726374304]","[122, 335, 1143, 1416, 157]"
1935,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.SGD,36,311.20012617111206,0.3564450047273873,"[0.09348093480934809, 0.4936708860759494, 0.7529691211401425, 0.8675400291120815, 0.08780903665814152]","[0.6229508196721312, 0.11641791044776119, 0.2773403324584427, 0.4209039548022599, 0.6560509554140127]","[0.1625668449197861, 0.18840579710144925, 0.4053708439897698, 0.5668093200190205, 0.15488721804511277]","[122, 335, 1143, 1416, 157]"
1936,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.Adam,28,281.9846200942993,0.3684210526315789,"[0.09274873524451939, 0.3033175355450237, 0.8132678132678133, 0.9180576631259484, 0.08749040675364543]","[0.45081967213114754, 0.191044776119403, 0.289588801399825, 0.4272598870056497, 0.7261146496815286]","[0.15384615384615385, 0.23443223443223443, 0.4270967741935484, 0.5831325301204819, 0.15616438356164383]","[122, 335, 1143, 1416, 157]"
1937,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,55,289.4829158782959,0.39899149070280493,"[0.0870712401055409, 0.2665094339622642, 0.6529411764705882, 0.9237012987012987, 0.09962756052141528]","[0.27049180327868855, 0.3373134328358209, 0.3884514435695538, 0.4018361581920904, 0.6815286624203821]","[0.1317365269461078, 0.2977602108036891, 0.4871091607240813, 0.5600393700787402, 0.173842404549147]","[122, 335, 1143, 1416, 157]"
1938,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,18,273.1287702322006,0.3835486920895052,"[0.07923930269413629, 0.2553846153846154, 0.7495069033530573, 0.9011976047904192, 0.09788867562380038]","[0.4098360655737705, 0.24776119402985075, 0.3324584426946632, 0.4251412429378531, 0.6496815286624203]","[0.13280212483399734, 0.2515151515151516, 0.4606060606060606, 0.5777351247600768, 0.17014178482068393]","[122, 335, 1143, 1416, 157]"
1939,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,138,338.75139689445496,0.23794516230696502,"[0.05752003771805752, 0.0, 0.0, 0.6017110266159695, 0.0]","[1.0, 0.0, 0.0, 0.4470338983050847, 0.0]","[0.10878288007133304, 0.0, 0.0, 0.512965964343598, 0.0]","[122, 335, 1143, 1416, 157]"
1940,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,24,275.76217448711395,0.3826032146233848,"[0.08935361216730038, 0.19817767653758542, 0.7323135755258127, 0.9297971918876755, 0.09674329501915709]","[0.38524590163934425, 0.25970149253731345, 0.3350831146106737, 0.4209039548022599, 0.643312101910828]","[0.14506172839506173, 0.2248062015503876, 0.45978391356542614, 0.579484686436558, 0.16819317235636969]","[122, 335, 1143, 1416, 157]"
1941,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.SGD,23,275.8412437438965,0.38386385124487865,"[0.10786516853932585, 0.25390625, 0.6739526411657559, 0.8549931600547196, 0.09228187919463088]","[0.39344262295081966, 0.19402985074626866, 0.3237095363079615, 0.4413841807909605, 0.7006369426751592]","[0.16931216931216933, 0.21996615905245348, 0.4373522458628841, 0.5822077317186772, 0.1630837657524092]","[122, 335, 1143, 1416, 157]"
1942,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.Adam,35,269.1348841190338,0.3810274188465175,"[0.09523809523809523, 0.23935091277890466, 0.7794759825327511, 0.9515347334410339, 0.08956328645447817]","[0.19672131147540983, 0.3522388059701492, 0.3123359580052493, 0.4159604519774011, 0.7707006369426752]","[0.12834224598930483, 0.28502415458937197, 0.4459712679575265, 0.5788697788697789, 0.16047745358090185]","[122, 335, 1143, 1416, 157]"
1943,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.SGD,47,283.8610272407532,0.3671604160100851,"[0.08053691275167785, 0.29439252336448596, 0.7427385892116183, 0.918918918918919, 0.09610154125113328]","[0.4918032786885246, 0.1880597014925373, 0.3132108486439195, 0.4081920903954802, 0.6751592356687898]","[0.13840830449826988, 0.22950819672131148, 0.4406153846153846, 0.5652811735941321, 0.16825396825396827]","[122, 335, 1143, 1416, 157]"
1944,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.Adam,12,274.6055006980896,0.3885912385754806,"[0.10775862068965517, 0.2561307901907357, 0.7344961240310077, 0.9135802469135802, 0.100169779286927]","[0.4098360655737705, 0.28059701492537314, 0.331583552055993, 0.4180790960451977, 0.7515923566878981]","[0.1706484641638225, 0.2678062678062678, 0.4569017480409885, 0.5736434108527131, 0.1767790262172285]","[122, 335, 1143, 1416, 157]"
1945,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.SGD,81,308.98105132579803,0.36274818783485663,"[0.08576051779935275, 0.3074433656957929, 0.7624434389140271, 0.9335548172757475, 0.08652246256239601]","[0.4344262295081967, 0.2835820895522388, 0.29483814523184604, 0.3968926553672316, 0.6624203821656051]","[0.14324324324324322, 0.2950310559006211, 0.42523659305993694, 0.5569871159563925, 0.15305371596762327]","[122, 335, 1143, 1416, 157]"
1946,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.Adam,12,287.727610707283,0.37283328080680744,"[0.07990867579908675, 0.3242009132420091, 0.7808219178082192, 0.9116766467065869, 0.09362139917695474]","[0.5737704918032787, 0.21194029850746268, 0.2992125984251969, 0.4300847457627119, 0.5796178343949044]","[0.14028056112224446, 0.2563176895306859, 0.43263757115749535, 0.5844529750479847, 0.1612046058458813]","[122, 335, 1143, 1416, 157]"
1947,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.SGD,20,359.32301211357117,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
1948,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.Adam,30,278.69919514656067,0.372518121651434,"[0.08925869894099848, 0.3352601156069364, 0.7871396895787139, 0.926791277258567, 0.09229534510433386]","[0.48360655737704916, 0.17313432835820897, 0.310586176727909, 0.4201977401129944, 0.732484076433121]","[0.15070242656449553, 0.22834645669291342, 0.4454203262233375, 0.5782312925170069, 0.16393442622950818]","[122, 335, 1143, 1416, 157]"
1949,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.01,torch.optim.SGD,30,288.76594269275665,0.3681058934762055,"[0.08998875140607424, 0.32867132867132864, 0.8465473145780051, 0.9195751138088012, 0.09532538955087076]","[0.6557377049180327, 0.14029850746268657, 0.289588801399825, 0.4279661016949153, 0.6624203821656051]","[0.1582591493570722, 0.19665271966527198, 0.43155149934810955, 0.5840963855421686, 0.16666666666666666]","[122, 335, 1143, 1416, 157]"
1950,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.01,torch.optim.Adam,9,290.83155632019043,0.3428931610463284,"[0.09959072305593451, 0.6666666666666666, 0.8453333333333334, 0.9617486338797814, 0.08689655172413793]","[0.5983606557377049, 0.13134328358208955, 0.2773403324584427, 0.3728813559322034, 0.802547770700637]","[0.17076023391812864, 0.2194513715710723, 0.41765480895915674, 0.5374045801526717, 0.15681393901680152]","[122, 335, 1143, 1416, 157]"
1951,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.001,torch.optim.SGD,56,304.3926613330841,0.3611723920579893,"[0.09900990099009901, 0.22321428571428573, 0.7488888888888889, 0.9083601286173634, 0.09404659188955997]","[0.4918032786885246, 0.22388059701492538, 0.29483814523184604, 0.3990112994350282, 0.6942675159235668]","[0.16483516483516486, 0.22354694485842028, 0.4231010671688638, 0.5544651619234543, 0.16565349544072946]","[122, 335, 1143, 1416, 157]"
1952,500,3,3,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.001,torch.optim.Adam,22,285.5261894464493,0.35959659628112195,"[0.09067017082785808, 0.8064516129032258, 0.8329048843187661, 0.9148936170212766, 0.09070464767616192]","[0.5655737704918032, 0.07462686567164178, 0.28346456692913385, 0.4251412429378531, 0.7707006369426752]","[0.15628539071347677, 0.13661202185792348, 0.4229765013054831, 0.5805207328833173, 0.1623071763916834]","[122, 335, 1143, 1416, 157]"
1953,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.SGD,66,148.7578443288803,0.34320832020170183,"[0.09261939218523878, 0.34265734265734266, 0.7837837837837838, 0.8914728682170543, 0.08383685800604229]","[0.5245901639344263, 0.14626865671641792, 0.2537182852143482, 0.4060734463276836, 0.7070063694267515]","[0.15744157441574416, 0.20502092050209206, 0.38334434897554526, 0.5579815623483746, 0.14989871708305197]","[122, 335, 1143, 1416, 157]"
1954,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.Adam,12,137.95123934745789,0.3775606681374094,"[0.09183673469387756, 0.23529411764705882, 0.7473460721868365, 0.9054652880354506, 0.09668989547038327]","[0.4426229508196721, 0.20298507462686566, 0.3079615048118985, 0.432909604519774, 0.7070063694267515]","[0.15211267605633802, 0.21794871794871792, 0.4361833952912019, 0.5857620640229335, 0.17011494252873563]","[122, 335, 1143, 1416, 157]"
1955,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.SGD,26,178.55626237392426,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
1956,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.Adam,21,137.02788960933685,0.398361172392058,"[0.11467889908256881, 0.21770334928229665, 0.7337057728119181, 0.915929203539823, 0.09782608695652174]","[0.4098360655737705, 0.2716417910447761, 0.3447069116360455, 0.4385593220338983, 0.6878980891719745]","[0.1792114695340502, 0.24169986719787515, 0.46904761904761905, 0.5931232091690544, 0.17129262490087233]","[122, 335, 1143, 1416, 157]"
1957,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.SGD,27,138.31416809558868,0.38197289631263787,"[0.08979591836734693, 0.23298429319371727, 0.7027522935779816, 0.9141104294478528, 0.09057971014492754]","[0.36065573770491804, 0.2656716417910448, 0.3350831146106737, 0.4209039548022599, 0.6369426751592356]","[0.1437908496732026, 0.2482566248256625, 0.4537914691943128, 0.5764023210831721, 0.1586042823156225]","[122, 335, 1143, 1416, 157]"
1958,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.Adam,13,136.20049393177032,0.38922155688622756,"[0.0950920245398773, 0.2803738317757009, 0.6887096774193548, 0.9381107491856677, 0.10251630941286113]","[0.5081967213114754, 0.1791044776119403, 0.37357830271216097, 0.4067796610169492, 0.7006369426751592]","[0.16020671834625325, 0.21857923497267756, 0.4844015882019285, 0.5674876847290641, 0.17886178861788615]","[122, 335, 1143, 1416, 157]"
1959,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.SGD,54,146.10170233249664,0.3671604160100851,"[0.09078947368421053, 0.24621212121212122, 0.844776119402985, 0.8240506329113924, 0.0947265625]","[0.5655737704918032, 0.19402985074626866, 0.24759405074365703, 0.4597457627118644, 0.6178343949044586]","[0.1564625850340136, 0.21702838063439067, 0.3829499323410014, 0.5902085222121486, 0.1642675698560542]","[122, 335, 1143, 1416, 157]"
1960,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.Adam,24,134.65646243095398,0.3744090765836748,"[0.087248322147651, 0.21079691516709512, 0.6725352112676056, 0.9185303514376997, 0.09758551307847083]","[0.4262295081967213, 0.24477611940298508, 0.3342082239720035, 0.4060734463276836, 0.6178343949044586]","[0.1448467966573816, 0.2265193370165746, 0.44652250146113387, 0.5631733594515181, 0.1685490877497828]","[122, 335, 1143, 1416, 157]"
1961,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.SGD,62,163.4972858428955,0.2908919004097069,"[0.0861344537815126, 0.16666666666666666, 0.6423357664233577, 0.6956043956043956, 0.08913934426229508]","[0.6721311475409836, 0.09850746268656717, 0.07699037620297462, 0.4470338983050847, 0.554140127388535]","[0.15270018621973927, 0.12382739212007506, 0.13749999999999998, 0.5442820292347377, 0.15357458075904679]","[122, 335, 1143, 1416, 157]"
1962,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.Adam,15,143.87053334712982,0.3914276709738418,"[0.08516886930983847, 0.4574468085106383, 0.6462395543175488, 0.9436152570480929, 0.10027855153203342]","[0.47540983606557374, 0.12835820895522387, 0.40594925634295714, 0.4018361581920904, 0.6878980891719745]","[0.1444582814445828, 0.20046620046620045, 0.49865663621708756, 0.5636453689945518, 0.17504051863857373]","[122, 335, 1143, 1416, 157]"
1963,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.SGD,16,179.35557639598846,0.44437440907658365,"[0.0, 0.0, 0.0, 0.44776119402985076, 0.0]","[0.0, 0.0, 0.0, 0.9957627118644068, 0.0]","[0.0, 0.0, 0.0, 0.6177437020810516, 0.0]","[122, 335, 1143, 1416, 157]"
1964,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.Adam,31,139.59063184261322,0.39174283012921524,"[0.10211267605633803, 0.22285714285714286, 0.7137931034482758, 0.939297124600639, 0.10009532888465204]","[0.47540983606557374, 0.23283582089552238, 0.36220472440944884, 0.4152542372881356, 0.6687898089171974]","[0.16811594202898553, 0.22773722627737228, 0.48055716773070223, 0.5759059745347698, 0.17412935323383086]","[122, 335, 1143, 1416, 157]"
1965,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.SGD,18,149.56219673156738,0.3561298455720139,"[0.09651162790697675, 0.6271186440677966, 0.850828729281768, 0.9252336448598131, 0.0864]","[0.680327868852459, 0.11044776119402985, 0.2694663167104112, 0.4194915254237288, 0.6878980891719745]","[0.1690427698574338, 0.1878172588832487, 0.40930232558139534, 0.5772594752186588, 0.1535181236673774]","[122, 335, 1143, 1416, 157]"
1966,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.Adam,17,142.18689799308777,0.35865111881500156,"[0.10288808664259928, 0.2929936305732484, 0.8042959427207638, 0.940983606557377, 0.08653175157013258]","[0.4672131147540984, 0.1373134328358209, 0.29483814523184604, 0.4053672316384181, 0.7898089171974523]","[0.1686390532544379, 0.18699186991869918, 0.4314980793854033, 0.5666337611056269, 0.1559748427672956]","[122, 335, 1143, 1416, 157]"
1967,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.SGD,51,158.56112551689148,0.3413173652694611,"[0.09236947791164658, 0.297029702970297, 0.8220858895705522, 0.8707280832095097, 0.08163265306122448]","[0.5655737704918032, 0.1791044776119403, 0.23447069116360456, 0.4138418079096045, 0.6369426751592356]","[0.15880322209436132, 0.22346368715083795, 0.3648740639891082, 0.5610339875538536, 0.1447178002894356]","[122, 335, 1143, 1416, 157]"
1968,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.Adam,21,141.54572820663452,0.36400882445635047,"[0.0826530612244898, 0.7755102040816326, 0.8743315508021391, 0.9220183486238532, 0.09498207885304659]","[0.6639344262295082, 0.11343283582089553, 0.28608923884514437, 0.4258474576271186, 0.6751592356687898]","[0.147005444646098, 0.19791666666666669, 0.4311140408701385, 0.5826086956521739, 0.16653574234092694]","[122, 335, 1143, 1416, 157]"
1969,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,83,146.0787136554718,0.36400882445635047,"[0.09078590785907859, 0.3145539906103286, 0.7242798353909465, 0.9077901430842608, 0.08852755194218609]","[0.5491803278688525, 0.2, 0.3079615048118985, 0.4032485875706215, 0.6242038216560509]","[0.1558139534883721, 0.24452554744525543, 0.4321669736034377, 0.5584352078239609, 0.15506329113924053]","[122, 335, 1143, 1416, 157]"
1970,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,20,135.37740302085876,0.38071225969114403,"[0.10460251046025104, 0.25573770491803277, 0.7963386727688787, 0.9004392386530015, 0.09212598425196851]","[0.4098360655737705, 0.23283582089552238, 0.30446194225721784, 0.4343220338983051, 0.7452229299363057]","[0.16666666666666666, 0.24374999999999997, 0.44050632911392407, 0.5859933301572177, 0.1639803784162579]","[122, 335, 1143, 1416, 157]"
1971,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,14,179.60304367542267,0.04947998739363379,"[0.0, 0.0, 0.0, 0.0, 0.04947998739363379]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0942942942942943]","[122, 335, 1143, 1416, 157]"
1972,500,3,3,16,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,19,136.64002180099487,0.3860699653324929,"[0.09076433121019108, 0.22253521126760564, 0.7388781431334622, 0.9279141104294478, 0.09990205680705191]","[0.4672131147540984, 0.23582089552238805, 0.3342082239720035, 0.4272598870056497, 0.6496815286624203]","[0.152, 0.22898550724637678, 0.4602409638554217, 0.5851063829787234, 0.1731748726655348]","[122, 335, 1143, 1416, 157]"
