nr_train,num_epochs,n_bad_epochs,num_hidden_layers,hidden_size,batch_size,af_first_layer,af_hidden_layers,af_output_layer,loss_function,dropout,batch_norm,learning_rate,optimizer,epoch_stopped,loss,accuracy,precision,recall,f1_score,support
971,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.SGD,74,629.193648815155,0.324929089190041,"[0.08478260869565217, 0.2808219178082192, 0.7569230769230769, 0.8414096916299559, 0.08446866485013624]","[0.639344262295082, 0.12238805970149254, 0.2152230971128609, 0.4046610169491525, 0.5923566878980892]","[0.14971209213051823, 0.17047817047817046, 0.335149863760218, 0.5464949928469242, 0.14785373608903019]","[122, 335, 1143, 1416, 157]"
972,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.Adam,15,553.1286588907242,0.38386385124487865,"[0.08856682769726248, 0.26855123674911663, 0.7729166666666667, 0.9119402985074627, 0.0938337801608579]","[0.45081967213114754, 0.22686567164179106, 0.32458442694663164, 0.4314971751412429, 0.6687898089171974]","[0.1480484522207268, 0.24595469255663432, 0.4571780653111522, 0.5858101629913711, 0.164576802507837]","[122, 335, 1143, 1416, 157]"
973,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.SGD,15,567.3801919221878,0.3696816892530728,"[0.09590973201692525, 0.31351351351351353, 0.8207070707070707, 0.8978102189781022, 0.08931552587646077]","[0.5573770491803278, 0.17313432835820897, 0.28433945756780404, 0.4343220338983051, 0.6815286624203821]","[0.16365824308062576, 0.2230769230769231, 0.4223521767381417, 0.5854355069014755, 0.15793357933579338]","[122, 335, 1143, 1416, 157]"
974,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.Adam,23,560.1011797189713,0.36589977938859125,"[0.08837209302325581, 0.2113676731793961, 0.732776617954071, 0.9404761904761905, 0.08984725965858041]","[0.3114754098360656, 0.35522388059701493, 0.30708661417322836, 0.3905367231638418, 0.6369426751592356]","[0.13768115942028986, 0.2650334075723831, 0.43279901356350187, 0.5518962075848303, 0.15748031496062992]","[122, 335, 1143, 1416, 157]"
975,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.SGD,14,596.9591034650803,0.3690513709423259,"[0.09627329192546584, 0.2705479452054795, 0.769406392694064, 0.900459418070444, 0.09162303664921466]","[0.5081967213114754, 0.23582089552238805, 0.29483814523184604, 0.4152542372881356, 0.6687898089171974]","[0.1618798955613577, 0.2519936204146731, 0.4263124604680582, 0.5683905268245529, 0.16116653875671527]","[122, 335, 1143, 1416, 157]"
976,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.Adam,21,557.2816286087036,0.36589977938859125,"[0.10490693739424704, 0.24786324786324787, 0.8020304568527918, 0.9477977161500816, 0.09395424836601307]","[0.5081967213114754, 0.25970149253731345, 0.2764654418197725, 0.4103107344632768, 0.732484076433121]","[0.17391304347826086, 0.2536443148688047, 0.41119063109954457, 0.5726959093149335, 0.166545981173063]","[122, 335, 1143, 1416, 157]"
977,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,25,576.9270393848419,0.3696816892530728,"[0.0979381443298969, 0.4032258064516129, 0.7276422764227642, 0.916403785488959, 0.09415867480383609]","[0.6229508196721312, 0.14925373134328357, 0.3132108486439195, 0.4103107344632768, 0.6878980891719745]","[0.1692650334075724, 0.21786492374727667, 0.4379204892966361, 0.5668292682926829, 0.1656441717791411]","[122, 335, 1143, 1416, 157]"
978,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,25,547.6045458316803,0.3794516230696502,"[0.08904109589041095, 0.24675324675324675, 0.7312252964426877, 0.928343949044586, 0.09719626168224299]","[0.4262295081967213, 0.2835820895522388, 0.3237095363079615, 0.4117231638418079, 0.6624203821656051]","[0.14730878186968838, 0.26388888888888884, 0.44875682231655556, 0.5704500978473581, 0.169519152404238]","[122, 335, 1143, 1416, 157]"
979,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,87,609.3665500879288,0.3350141821619918,"[0.08439306358381503, 0.3087248322147651, 0.7386666666666667, 0.8575712143928036, 0.08504923903312445]","[0.5983606557377049, 0.1373134328358209, 0.24234470691163604, 0.403954802259887, 0.6050955414012739]","[0.14792299898682879, 0.19008264462809918, 0.36495388669301715, 0.5492078732597215, 0.14913657770800628]","[122, 335, 1143, 1416, 157]"
980,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,30,533.6520523428917,0.4005672864796722,"[0.09174311926605505, 0.2611111111111111, 0.6946826758147513, 0.8865248226950354, 0.09825528007346189]","[0.32786885245901637, 0.28059701492537314, 0.3543307086614173, 0.4413841807909605, 0.6815286624203821]","[0.14336917562724014, 0.2705035971223022, 0.4692931633835457, 0.5893446487505893, 0.17174959871589085]","[122, 335, 1143, 1416, 157]"
981,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.SGD,19,547.8365989923477,0.393633785061456,"[0.10307017543859649, 0.21149425287356322, 0.7173144876325088, 0.9303405572755418, 0.09626168224299066]","[0.38524590163934425, 0.2746268656716418, 0.3552055993000875, 0.4244350282485876, 0.6560509554140127]","[0.16262975778546715, 0.23896103896103896, 0.47513165593914564, 0.5829291949563531, 0.1678891605541972]","[122, 335, 1143, 1416, 157]"
982,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.Adam,23,530.0790085792542,0.39268830759533563,"[0.09065934065934066, 0.23653395784543327, 0.7700650759219089, 0.8544973544973545, 0.09527896995708154]","[0.27049180327868855, 0.30149253731343284, 0.310586176727909, 0.4562146892655367, 0.7070063694267515]","[0.13580246913580246, 0.2650918635170604, 0.44264339152119697, 0.5948434622467772, 0.16792738275340394]","[122, 335, 1143, 1416, 157]"
983,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.SGD,29,567.8006548881531,0.3731484399621809,"[0.09516129032258064, 0.21067415730337077, 0.7306930693069307, 0.9321486268174475, 0.09692451071761417]","[0.48360655737704916, 0.22388059701492538, 0.3228346456692913, 0.4074858757062147, 0.6624203821656051]","[0.1590296495956873, 0.2170767004341534, 0.4478155339805825, 0.567076167076167, 0.16910569105691056]","[122, 335, 1143, 1416, 157]"
984,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.Adam,33,535.8468235731125,0.38827607942010717,"[0.08514492753623189, 0.2492753623188406, 0.6885521885521886, 0.9019908116385911, 0.09815354713313897]","[0.38524590163934425, 0.25671641791044775, 0.357830271216098, 0.4159604519774011, 0.643312101910828]","[0.1394658753709199, 0.2529411764705882, 0.4709268854346575, 0.5693571773803769, 0.1703204047217538]","[122, 335, 1143, 1416, 157]"
985,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.01,torch.optim.SGD,39,579.3245455026627,0.37693034982666246,"[0.09986130374479889, 0.3024390243902439, 0.7600849256900213, 0.9237947122861586, 0.0970873786407767]","[0.5901639344262295, 0.18507462686567164, 0.3132108486439195, 0.4194915254237288, 0.7006369426751592]","[0.1708185053380783, 0.22962962962962963, 0.44361833952912016, 0.576979116075765, 0.17054263565891473]","[122, 335, 1143, 1416, 157]"
986,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.01,torch.optim.Adam,12,584.0793054103851,0.35549952726126693,"[0.08444444444444445, 0.78, 0.825136612021858, 0.8787878787878788, 0.08762886597938144]","[0.6229508196721312, 0.11641791044776119, 0.2642169728783902, 0.4300847457627119, 0.6496815286624203]","[0.1487279843444227, 0.2025974025974026, 0.40026507620941015, 0.577524893314367, 0.15442846328538984]","[122, 335, 1143, 1416, 157]"
987,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.001,torch.optim.SGD,72,632.148805141449,0.32429877087929404,"[0.08108108108108109, 0.28865979381443296, 0.75, 0.8345534407027818, 0.08347676419965576]","[0.5409836065573771, 0.16716417910447762, 0.2099737532808399, 0.4025423728813559, 0.6178343949044586]","[0.14102564102564105, 0.21172022684310018, 0.32809295967190705, 0.5431157694140066, 0.1470811220621683]","[122, 335, 1143, 1416, 157]"
988,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.001,torch.optim.Adam,13,555.0801925063133,0.3706271667191932,"[0.08892128279883382, 0.2947761194029851, 0.8179347826086957, 0.8704735376044568, 0.0970873786407767]","[0.5, 0.23582089552238805, 0.26334208223972005, 0.4413841807909605, 0.7006369426751592]","[0.15099009900990099, 0.2620232172470978, 0.39841164791528794, 0.5857544517338332, 0.17054263565891473]","[122, 335, 1143, 1416, 157]"
989,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.01,torch.optim.SGD,16,567.2723660469055,0.376615190671289,"[0.09797297297297297, 0.27450980392156865, 0.8047619047619048, 0.8976608187134503, 0.09410801963993454]","[0.47540983606557374, 0.208955223880597, 0.29571303587051617, 0.4336158192090395, 0.732484076433121]","[0.16246498599439776, 0.23728813559322032, 0.43250159948816375, 0.5847619047619047, 0.16678752719361856]","[122, 335, 1143, 1416, 157]"
990,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.01,torch.optim.Adam,17,561.8969368934631,0.36495430192247086,"[0.10329670329670329, 0.21464646464646464, 0.6949458483754513, 0.9561243144424132, 0.09664209664209664]","[0.38524590163934425, 0.2537313432835821, 0.336832895888014, 0.3693502824858757, 0.7515923566878981]","[0.1629116117850953, 0.23255813953488372, 0.45374189746611676, 0.532857870606215, 0.17126269956458634]","[122, 335, 1143, 1416, 157]"
991,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.001,torch.optim.SGD,23,591.4533689022064,0.372518121651434,"[0.09344490934449093, 0.3080357142857143, 0.7547169811320755, 0.9223454833597464, 0.09252669039145907]","[0.5491803278688525, 0.20597014925373133, 0.31496062992125984, 0.4110169491525424, 0.6624203821656051]","[0.1597139451728248, 0.24686940966010731, 0.4444444444444444, 0.5686370297997069, 0.16237314597970334]","[122, 335, 1143, 1416, 157]"
992,500,3,1,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.001,torch.optim.Adam,16,558.605409860611,0.3715726441853136,"[0.09697933227344992, 0.2720306513409962, 0.7885057471264367, 0.9323899371069182, 0.09158415841584158]","[0.5, 0.21194029850746268, 0.300087489063867, 0.4187853107344633, 0.7070063694267515]","[0.16245006657789612, 0.23825503355704697, 0.4347275031685678, 0.5779727095516569, 0.16216216216216217]","[122, 335, 1143, 1416, 157]"
993,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.SGD,26,574.907154083252,0.36558462023321775,"[0.09792284866468842, 0.4067796610169492, 0.7346938775510204, 0.9263502454991817, 0.09375]","[0.5409836065573771, 0.14328358208955225, 0.31496062992125984, 0.3997175141242938, 0.7643312101910829]","[0.16582914572864318, 0.2119205298013245, 0.44090630740967546, 0.5584607794770597, 0.16701461377870566]","[122, 335, 1143, 1416, 157]"
994,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.Adam,45,499.43004709482193,0.38827607942010717,"[0.07450331125827815, 0.2619047619047619, 0.7346153846153847, 0.8631284916201117, 0.09929789368104312]","[0.36885245901639346, 0.2626865671641791, 0.3342082239720035, 0.4364406779661017, 0.6305732484076433]","[0.12396694214876035, 0.26229508196721313, 0.4594107035478052, 0.5797373358348968, 0.17157712305025996]","[122, 335, 1143, 1416, 157]"
995,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.SGD,38,663.5119165182114,0.29498896942956193,"[0.07377647918188458, 0.0, 0.7155172413793104, 0.748780487804878, 0.07313829787234043]","[0.8278688524590164, 0.0, 0.1452318460192476, 0.4336158192090395, 0.3503184713375796]","[0.13547954393024816, 0.0, 0.24145454545454548, 0.5491949910554561, 0.12101210121012101]","[122, 335, 1143, 1416, 157]"
996,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.Adam,43,513.3475700616837,0.38575480617711944,"[0.09071729957805907, 0.24561403508771928, 0.7520325203252033, 0.9040114613180515, 0.08986928104575163]","[0.3524590163934426, 0.208955223880597, 0.3237095363079615, 0.4456214689265537, 0.7006369426751592]","[0.1442953020134228, 0.22580645161290322, 0.45259938837920494, 0.596972563859981, 0.15930485155684287]","[122, 335, 1143, 1416, 157]"
997,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.SGD,22,538.4408231973648,0.3914276709738418,"[0.08471074380165289, 0.234192037470726, 0.7352941176470589, 0.8911174785100286, 0.09867172675521822]","[0.3360655737704918, 0.29850746268656714, 0.32808398950131235, 0.4392655367231638, 0.6624203821656051]","[0.1353135313531353, 0.2624671916010498, 0.4537205081669692, 0.5884578997161779, 0.1717588769611891]","[122, 335, 1143, 1416, 157]"
998,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.Adam,27,526.2733353972435,0.3816577371572644,"[0.0975609756097561, 0.20521172638436483, 0.7169811320754716, 0.9369817578772802, 0.09839167455061495]","[0.29508196721311475, 0.3761194029850746, 0.3324584426946632, 0.3990112994350282, 0.6624203821656051]","[0.14663951120162935, 0.26554267650158064, 0.45427375971309025, 0.5596830113917781, 0.171334431630972]","[122, 335, 1143, 1416, 157]"
999,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.SGD,41,555.1643550395966,0.3826032146233848,"[0.08547008547008547, 0.23692307692307693, 0.7251461988304093, 0.8926470588235295, 0.10093457943925234]","[0.4098360655737705, 0.2298507462686567, 0.32545931758530183, 0.4286723163841808, 0.6878980891719745]","[0.14144271570014144, 0.2333333333333333, 0.4492753623188406, 0.5791984732824429, 0.17603911980440098]","[122, 335, 1143, 1416, 157]"
1000,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.Adam,38,505.0163164138794,0.4005672864796722,"[0.08719851576994433, 0.22443181818181818, 0.7311233885819521, 0.8659517426273459, 0.1027190332326284]","[0.38524590163934425, 0.23582089552238805, 0.347331583552056, 0.4562146892655367, 0.6496815286624203]","[0.1422087745839637, 0.22998544395924309, 0.4709371293001186, 0.5975948196114709, 0.17739130434782607]","[122, 335, 1143, 1416, 157]"
1001,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.SGD,38,577.9029235839844,0.36873621178695243,"[0.09358974358974359, 0.29743589743589743, 0.7267326732673267, 0.9401993355481728, 0.09715857011915674]","[0.5983606557377049, 0.17313432835820897, 0.321084864391951, 0.3997175141242938, 0.6751592356687898]","[0.16186252771618626, 0.2188679245283019, 0.4453883495145631, 0.5609514370664024, 0.16987179487179485]","[122, 335, 1143, 1416, 157]"
1002,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.Adam,22,555.5342823266983,0.36463914276709736,"[0.09151785714285714, 0.22401847575057737, 0.7214428857715431, 0.9358752166377816, 0.09786184210526316]","[0.3360655737704918, 0.28955223880597014, 0.31496062992125984, 0.3813559322033898, 0.7579617834394905]","[0.14385964912280702, 0.25260416666666663, 0.4384896467722289, 0.5418966382338183, 0.1733430444282593]","[122, 335, 1143, 1416, 157]"
1003,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.SGD,87,634.6123248338699,0.3299716356760164,"[0.08156028368794327, 0.23232323232323232, 0.7344173441734417, 0.8456973293768546, 0.08379373848987108]","[0.5655737704918032, 0.1373134328358209, 0.23709536307961504, 0.4025423728813559, 0.5796178343949044]","[0.14256198347107438, 0.17260787992495308, 0.35846560846560843, 0.5454545454545454, 0.14641995172968622]","[122, 335, 1143, 1416, 157]"
1004,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.Adam,38,526.6417129635811,0.3873306019539868,"[0.09381237524950099, 0.23076923076923078, 0.6945392491467577, 0.8998505231689088, 0.09140271493212669]","[0.38524590163934425, 0.21492537313432836, 0.3560804899387577, 0.4251412429378531, 0.643312101910828]","[0.15088282504012843, 0.2225656877897991, 0.4707923655292076, 0.5774580335731415, 0.16006339144215528]","[122, 335, 1143, 1416, 157]"
1005,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.SGD,17,559.6179444789886,0.37882130475890324,"[0.08567208271787297, 0.24396782841823056, 0.75, 0.8931185944363104, 0.09733606557377049]","[0.47540983606557374, 0.2716417910447761, 0.30446194225721784, 0.4307909604519774, 0.6050955414012739]","[0.14518147684605756, 0.25706214689265533, 0.43310516490354695, 0.5812291567413054, 0.16769638128861428]","[122, 335, 1143, 1416, 157]"
1006,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.Adam,12,559.1490392684937,0.3542388906397731,"[0.11022044088176353, 0.3697478991596639, 0.642512077294686, 0.9861660079051383, 0.08893557422969188]","[0.45081967213114754, 0.13134328358208955, 0.34908136482939633, 0.3524011299435028, 0.8089171974522293]","[0.17713365539452497, 0.1938325991189427, 0.4523809523809524, 0.5192507804370446, 0.16025236593059936]","[122, 335, 1143, 1416, 157]"
1007,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.SGD,29,576.0235222578049,0.3712574850299401,"[0.0847457627118644, 0.26996197718631176, 0.6945454545454546, 0.9402985074626866, 0.09342230695900858]","[0.4918032786885246, 0.21194029850746268, 0.3342082239720035, 0.4004237288135593, 0.6242038216560509]","[0.14457831325301204, 0.2374581939799331, 0.4512699350265801, 0.5616641901931649, 0.1625207296849088]","[122, 335, 1143, 1416, 157]"
1008,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.Adam,10,557.7439382076263,0.3696816892530728,"[0.09251700680272108, 0.22957198443579765, 0.7922374429223744, 0.9170506912442397, 0.09340659340659341]","[0.5573770491803278, 0.1761194029850746, 0.30358705161854765, 0.4216101694915254, 0.6496815286624203]","[0.1586931155192532, 0.1993243243243243, 0.43896268184693227, 0.5776487663280115, 0.16333066453162529]","[122, 335, 1143, 1416, 157]"
1009,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,20,581.5833226442337,0.3652694610778443,"[0.09541984732824428, 0.4563106796116505, 0.739406779661017, 0.92, 0.09519797809604044]","[0.6147540983606558, 0.14029850746268657, 0.30533683289588803, 0.4060734463276836, 0.7197452229299363]","[0.16519823788546256, 0.21461187214611874, 0.43219814241486076, 0.5634492895639391, 0.16815476190476192]","[122, 335, 1143, 1416, 157]"
1010,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,27,513.2085910439491,0.4106523794516231,"[0.07243816254416961, 0.30272108843537415, 0.6472222222222223, 0.8922413793103449, 0.09587513935340022]","[0.3360655737704918, 0.2656716417910448, 0.40769903762029747, 0.4385593220338983, 0.5477707006369427]","[0.1191860465116279, 0.2829888712241654, 0.5002683843263553, 0.5880681818181819, 0.1631878557874763]","[122, 335, 1143, 1416, 157]"
1011,500,3,1,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,60,649.9929444789886,0.3142136779073432,"[0.0853413654618474, 0.0, 0.718266253869969, 0.8079561042524005, 0.08088888888888889]","[0.6967213114754098, 0.0, 0.20297462817147857, 0.4159604519774011, 0.5796178343949044]","[0.15205724508050092, 0.0, 0.3165075034106412, 0.5491841491841492, 0.14196567862714507]","[122, 335, 1143, 1416, 157]"
