nr_train,num_epochs,n_bad_epochs,num_hidden_layers,hidden_size,batch_size,af_first_layer,af_hidden_layers,af_output_layer,loss_function,dropout,batch_norm,learning_rate,optimizer,epoch_stopped,loss,accuracy,precision,recall,f1_score,support
4813,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.SGD,54,303.423420548439,0.3602269145918689,"[0.08492201039861352, 0.34074074074074073, 0.8717201166180758, 0.9211356466876972, 0.08821349147516679]","[0.4016393442622951, 0.2746268656716418, 0.2615923009623797, 0.4124293785310734, 0.7579617834394905]","[0.14020028612303292, 0.30413223140495865, 0.40242261103633914, 0.5697560975609756, 0.15803452855245684]","[122, 335, 1143, 1416, 157]"
4814,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.Adam,28,301.5446162223816,0.3463599117554365,"[0.09065934065934066, 0.5294117647058824, 0.9131944444444444, 0.9037037037037037, 0.082319255547602]","[0.5409836065573771, 0.13432835820895522, 0.23009623797025372, 0.4307909604519774, 0.732484076433121]","[0.15529411764705883, 0.21428571428571425, 0.3675751222921034, 0.583452893352463, 0.148005148005148]","[122, 335, 1143, 1416, 157]"
4815,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.SGD,41,334.07173669338226,0.3463599117554365,"[0.0, 0.14836396234872254, 0.6931818181818182, 0.9003436426116839, 0.0]","[0.0, 0.9880597014925373, 0.21347331583552057, 0.3700564971751412, 0.0]","[0.0, 0.2579890880748246, 0.32642140468227426, 0.5245245245245245, 0.0]","[122, 335, 1143, 1416, 157]"
4816,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.Adam,27,295.5663995742798,0.3570753230381343,"[0.08785529715762273, 0.6041666666666666, 0.8833819241982507, 0.9369951534733441, 0.0924683072334079]","[0.5573770491803278, 0.17313432835820897, 0.2650918635170604, 0.4096045197740113, 0.7898089171974523]","[0.15178571428571427, 0.26914153132250584, 0.4078061911170929, 0.57002457002457, 0.16555407209612816]","[122, 335, 1143, 1416, 157]"
4817,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,10,358.9109445810318,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4818,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,24,286.49314975738525,0.376615190671289,"[0.08720112517580872, 0.28936170212765955, 0.7226148409893993, 0.9667832167832168, 0.0945821854912764]","[0.5081967213114754, 0.20298507462686566, 0.357830271216098, 0.3905367231638418, 0.6560509554140127]","[0.148859543817527, 0.23859649122807017, 0.478642480983031, 0.5563380281690141, 0.1653290529695024]","[122, 335, 1143, 1416, 157]"
4819,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,17,359.21645390987396,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4820,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,13,278.2540172338486,0.38512448786637254,"[0.10657596371882086, 0.2196078431372549, 0.7752100840336135, 0.9393939393939394, 0.0938337801608579]","[0.38524590163934425, 0.33432835820895523, 0.3228346456692913, 0.4159604519774011, 0.6687898089171974]","[0.1669626998223801, 0.2650887573964497, 0.4558369363804818, 0.5766030347528145, 0.164576802507837]","[122, 335, 1143, 1416, 157]"
4821,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.SGD,27,277.0151822566986,0.376615190671289,"[0.07983193277310924, 0.21957040572792363, 0.7414965986394558, 0.8540245566166439, 0.10144927536231885]","[0.3114754098360656, 0.2746268656716418, 0.28608923884514437, 0.442090395480226, 0.7133757961783439]","[0.12709030100334448, 0.2440318302387268, 0.41287878787878796, 0.5825965565379246, 0.17763679619349726]","[122, 335, 1143, 1416, 157]"
4822,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.Adam,25,277.4133895635605,0.36085723290261584,"[0.0945945945945946, 0.3181818181818182, 0.8895522388059701, 0.9218989280245024, 0.0937746256895193]","[0.5737704918032787, 0.16716417910447762, 0.26071741032370954, 0.4251412429378531, 0.7579617834394905]","[0.16241299303944315, 0.21917808219178084, 0.4032476319350474, 0.5819236346060899, 0.16690042075736322]","[122, 335, 1143, 1416, 157]"
4823,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.SGD,45,284.8025531768799,0.35203277655215887,"[0.08625730994152046, 0.29056603773584905, 0.8089005235602095, 0.9426644182124789, 0.09047237790232186]","[0.48360655737704916, 0.2298507462686567, 0.27034120734908135, 0.394774011299435, 0.7197452229299363]","[0.14640198511166252, 0.25666666666666665, 0.40524590163934426, 0.5564957690393231, 0.16073968705547653]","[122, 335, 1143, 1416, 157]"
4824,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.Adam,22,273.801207780838,0.36653009769933814,"[0.09538002980625931, 0.26618705035971224, 0.7542735042735043, 0.9080645161290323, 0.09595070422535211]","[0.5245901639344263, 0.2208955223880597, 0.3088363954505687, 0.3975988700564972, 0.6942675159235668]","[0.16141235813366958, 0.24143556280587275, 0.4382371198013656, 0.5530451866404715, 0.168600154679041]","[122, 335, 1143, 1416, 157]"
4825,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.SGD,8,358.9822692871094,0.44626536400882444,"[0.0, 0.0, 0.0, 0.44626536400882444, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.6171279145783395, 0.0]","[122, 335, 1143, 1416, 157]"
4826,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.Adam,16,307.32056283950806,0.32650488496690827,"[0.09516129032258064, 0.6136363636363636, 0.7668918918918919, 0.8316100443131462, 0.08914209115281502]","[0.48360655737704916, 0.16119402985074627, 0.19860017497812774, 0.3975988700564972, 0.8471337579617835]","[0.1590296495956873, 0.2553191489361702, 0.315496872828353, 0.5379837553750597, 0.1613098847786537]","[122, 335, 1143, 1416, 157]"
4827,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.SGD,11,359.375550031662,0.3602269145918689,"[0.0, 0.0, 0.3602269145918689, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.5296570898980538, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4828,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.Adam,19,298.0150166749954,0.34320832020170183,"[0.08741258741258741, 0.6027397260273972, 0.7794486215538847, 0.9450171821305842, 0.08643933386201427]","[0.6147540983606558, 0.13134328358208955, 0.27209098862642167, 0.3884180790960452, 0.6942675159235668]","[0.15306122448979592, 0.2156862745098039, 0.4033722438391699, 0.5505505505505506, 0.15373765867418898]","[122, 335, 1143, 1416, 157]"
4829,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.01,torch.optim.SGD,69,303.6566388607025,0.31295304128584933,"[0.09581881533101046, 0.40588235294117647, 0.6018691588785047, 0.9790697674418605, 0.0860655737704918]","[0.45081967213114754, 0.20597014925373133, 0.28171478565179353, 0.297316384180791, 0.802547770700637]","[0.15804597701149423, 0.27326732673267323, 0.3837902264600715, 0.45612134344528715, 0.1554595928439235]","[122, 335, 1143, 1416, 157]"
4830,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.01,torch.optim.Adam,23,311.1999611854553,0.32745036243302866,"[0.05752003771805752, 0.5054945054945055, 0.8495575221238938, 0.9372990353697749, 0.0]","[1.0, 0.1373134328358209, 0.25196850393700787, 0.4117231638418079, 0.0]","[0.10878288007133304, 0.215962441314554, 0.38866396761133604, 0.5721295387634936, 0.0]","[122, 335, 1143, 1416, 157]"
4831,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.001,torch.optim.SGD,43,335.1711699962616,0.2978254018279231,"[0.06521739130434782, 0.17819905213270143, 0.7866666666666666, 0.8146611341632088, 0.08460236886632826]","[0.07377049180327869, 0.5611940298507463, 0.051618547681539804, 0.4159604519774011, 0.6369426751592356]","[0.06923076923076923, 0.27050359712230215, 0.09688013136288998, 0.5507246376811594, 0.14936519790888725]","[122, 335, 1143, 1416, 157]"
4832,500,3,7,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.001,torch.optim.Adam,25,294.4213944673538,0.3444689568231957,"[0.09213483146067415, 0.6842105263157895, 0.7916666666666666, 0.9625668449197861, 0.08671439936356404]","[0.6721311475409836, 0.11641791044776119, 0.28258967629046366, 0.3813559322033898, 0.6942675159235668]","[0.16205533596837945, 0.1989795918367347, 0.4165054803352675, 0.5462822458270106, 0.15417256011315417]","[122, 335, 1143, 1416, 157]"
4833,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.SGD,13,178.6524782180786,0.04947998739363379,"[0.0, 0.0, 0.0, 0.0, 0.04947998739363379]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0942942942942943]","[122, 335, 1143, 1416, 157]"
4834,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.Adam,15,139.02024745941162,0.3410022061140876,"[0.09104704097116843, 0.33519553072625696, 0.8735955056179775, 0.9162393162393162, 0.0824964131994261]","[0.4918032786885246, 0.1791044776119403, 0.27209098862642167, 0.3785310734463277, 0.732484076433121]","[0.15364916773367476, 0.23346303501945523, 0.41494329553035353, 0.5357321339330334, 0.14829142488716957]","[122, 335, 1143, 1416, 157]"
4835,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.SGD,21,179.15439426898956,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4836,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.Adam,16,138.2266297340393,0.3923731484399622,"[0.11471861471861472, 0.2610062893081761, 0.7552986512524085, 0.9286821705426357, 0.09601301871440195]","[0.4344262295081967, 0.24776119402985075, 0.3429571303587052, 0.4230225988700565, 0.7515923566878981]","[0.18150684931506847, 0.2542113323124042, 0.4717208182912154, 0.5812712275594372, 0.17027417027417027]","[122, 335, 1143, 1416, 157]"
4837,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.SGD,30,137.14094650745392,0.3643239836117239,"[0.0967741935483871, 0.2962962962962963, 0.6549413735343383, 0.9635036496350365, 0.09046454767726161]","[0.4426229508196721, 0.21492537313432836, 0.342082239720035, 0.3728813559322034, 0.7070063694267515]","[0.1588235294117647, 0.2491349480968858, 0.44942528735632187, 0.5376782077393075, 0.16040462427745664]","[122, 335, 1143, 1416, 157]"
4838,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.Adam,15,139.0156511068344,0.38985187519697445,"[0.10963455149501661, 0.4067796610169492, 0.6396946564885496, 0.9157733537519143, 0.0925764192139738]","[0.5409836065573771, 0.14328358208955225, 0.3665791776027997, 0.422316384180791, 0.6751592356687898]","[0.18232044198895025, 0.2119205298013245, 0.4660734149054505, 0.5780570323827936, 0.162826420890937]","[122, 335, 1143, 1416, 157]"
4839,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.SGD,47,150.03432655334473,0.35203277655215887,"[0.09, 0.14124293785310735, 0.7029914529914529, 0.8970358814352574, 0.0981981981981982]","[0.4426229508196721, 0.14925373134328357, 0.2878390201224847, 0.4060734463276836, 0.6942675159235668]","[0.14958448753462603, 0.14513788098693758, 0.4084419615145872, 0.5590666018473506, 0.17205998421468033]","[122, 335, 1143, 1416, 157]"
4840,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.Adam,18,136.24141943454742,0.3800819413803971,"[0.10330578512396695, 0.2326388888888889, 0.7610993657505285, 0.9011799410029498, 0.0944]","[0.4098360655737705, 0.2, 0.31496062992125984, 0.4314971751412429, 0.7515923566878981]","[0.16501650165016502, 0.21508828250401285, 0.4455445544554455, 0.5835721107927411, 0.1677327647476901]","[122, 335, 1143, 1416, 157]"
4841,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.SGD,12,178.73433828353882,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4842,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.Adam,16,150.95847976207733,0.3428931610463284,"[0.11641221374045801, 0.5308641975308642, 0.7809278350515464, 0.9468267581475128, 0.08077645585472762]","[0.5, 0.12835820895522387, 0.2650918635170604, 0.3898305084745763, 0.821656050955414]","[0.1888544891640867, 0.20673076923076925, 0.3958197256694971, 0.5522761380690345, 0.14709236031927025]","[122, 335, 1143, 1416, 157]"
4843,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.SGD,9,178.84063744544983,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4844,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.Adam,16,155.81955695152283,0.30097699338165773,"[0.09111111111111111, 0.8297872340425532, 0.8620689655172413, 0.7037861915367484, 0.08415841584158416]","[0.6721311475409836, 0.11641791044776119, 0.08748906386701662, 0.4463276836158192, 0.6496815286624203]","[0.1604696673189824, 0.2041884816753927, 0.15885623510722796, 0.5462402765773553, 0.1490138787436085]","[122, 335, 1143, 1416, 157]"
4845,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.SGD,26,162.49962401390076,0.34667507091080996,"[0.09333333333333334, 0.1453387376954256, 0.7135678391959799, 0.9169611307420494, 0.09727626459143969]","[0.1721311475409836, 0.7492537313432835, 0.2484689413823272, 0.3665254237288136, 0.1592356687898089]","[0.12103746397694526, 0.24345295829291952, 0.3685918234912394, 0.5237134207870838, 0.12077294685990338]","[122, 335, 1143, 1416, 157]"
4846,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.Adam,9,154.37143862247467,0.3542388906397731,"[0.08446455505279035, 0.35564853556485354, 0.9154929577464789, 0.8908296943231441, 0.08538461538461538]","[0.45901639344262296, 0.2537313432835821, 0.2274715660542432, 0.4322033898305085, 0.7070063694267515]","[0.1426751592356688, 0.2961672473867596, 0.36440084092501757, 0.5820256776034236, 0.1523678792038435]","[122, 335, 1143, 1416, 157]"
4847,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.SGD,23,173.8134307861328,0.2552789158525055,"[0.07338308457711443, 0.12324588163514338, 0.4479166666666667, 0.8556876061120543, 0.044444444444444446]","[0.48360655737704916, 0.6029850746268657, 0.03762029746281715, 0.3559322033898305, 0.012738853503184714]","[0.12742980561555076, 0.20466058763931103, 0.06941081517352704, 0.5027431421446383, 0.019801980198019802]","[122, 335, 1143, 1416, 157]"
4848,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.Adam,39,144.36544835567474,0.35455404979514654,"[0.09700427960057062, 0.6666666666666666, 0.9049079754601227, 0.9283489096573209, 0.08605135322692574]","[0.5573770491803278, 0.1253731343283582, 0.25809273840769903, 0.4209039548022599, 0.7898089171974523]","[0.16524908869987853, 0.21105527638190955, 0.4016337644656228, 0.5792031098153547, 0.15519399249061325]","[122, 335, 1143, 1416, 157]"
4849,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,12,178.6451417207718,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4850,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,15,141.26114630699158,0.3696816892530728,"[0.08873239436619719, 0.21621621621621623, 0.7663755458515283, 0.9420529801324503, 0.09822361546499478]","[0.5163934426229508, 0.2865671641791045, 0.30708661417322836, 0.4018361581920904, 0.5987261146496815]","[0.1514423076923077, 0.2464698331193838, 0.438475952529669, 0.5633663366336634, 0.16876122082585276]","[122, 335, 1143, 1416, 157]"
4851,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,14,179.04271018505096,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4852,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,13,139.0029615163803,0.37882130475890324,"[0.09791332263242375, 0.2364217252396166, 0.8004338394793926, 0.9452495974235104, 0.09610389610389611]","[0.5, 0.2208955223880597, 0.3228346456692913, 0.4145480225988701, 0.7070063694267515]","[0.16375838926174494, 0.22839506172839505, 0.46009975062344144, 0.5763377515954836, 0.16920731707317074]","[122, 335, 1143, 1416, 157]"
4853,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.SGD,38,136.30655825138092,0.4008824456350457,"[0.09015025041736227, 0.34, 0.6934673366834171, 0.9037900874635568, 0.10632447296058661]","[0.4426229508196721, 0.20298507462686566, 0.36220472440944884, 0.4378531073446328, 0.7388535031847133]","[0.14979195561719832, 0.25420560747663556, 0.47586206896551736, 0.5899143672692674, 0.1858974358974359]","[122, 335, 1143, 1416, 157]"
4854,500,3,7,16,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.Adam,18,138.45337688922882,0.38417901040025215,"[0.09905660377358491, 0.36363636363636365, 0.6573529411764706, 0.9604810996563574, 0.09185441941074524]","[0.5163934426229508, 0.13134328358208955, 0.3910761154855643, 0.394774011299435, 0.6751592356687898]","[0.16622691292875988, 0.19298245614035087, 0.4904004388370818, 0.5595595595595596, 0.16170861937452327]","[122, 335, 1143, 1416, 157]"
