nr_train,num_epochs,n_bad_epochs,num_hidden_layers,hidden_size,batch_size,af_first_layer,af_hidden_layers,af_output_layer,loss_function,dropout,batch_norm,learning_rate,optimizer,epoch_stopped,loss,accuracy,precision,recall,f1_score,support
3851,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.SGD,8,718.0971583127975,0.03844941695556256,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
3852,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.Adam,21,569.5505300760269,0.36400882445635047,"[0.09876543209876543, 0.2773722627737226, 0.7841409691629956, 0.9540636042402827, 0.0966693744922827]","[0.5245901639344263, 0.22686567164179106, 0.3114610673665792, 0.3813559322033898, 0.7579617834394905]","[0.16623376623376623, 0.24958949096880134, 0.44583594239198493, 0.544904137235116, 0.17146974063400577]","[122, 335, 1143, 1416, 157]"
3853,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.SGD,39,609.8177498579025,0.34762054837693035,"[0.0829145728643216, 0.3055555555555556, 0.7769423558897243, 0.955637707948244, 0.09016949152542372]","[0.27049180327868855, 0.3283582089552239, 0.27121609798775154, 0.3651129943502825, 0.8471337579617835]","[0.12692307692307692, 0.3165467625899281, 0.40207522697795073, 0.5283597342871743, 0.16299019607843135]","[122, 335, 1143, 1416, 157]"
3854,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.Adam,14,616.22636449337,0.33627481878348564,"[0.0, 0.27705627705627706, 0.8018575851393189, 0.9018612521150592, 0.08180300500834725]","[0.0, 0.382089552238806, 0.22659667541557305, 0.3764124293785311, 0.9363057324840764]","[0.0, 0.3212045169385194, 0.3533424283765348, 0.5311410064773294, 0.150460593654043]","[122, 335, 1143, 1416, 157]"
3855,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.SGD,23,666.6295855045319,0.18751969744721084,"[0.05353225098727512, 0.0, 0.3473193473193473, 0.9250720461095101, 0.17647058823529413]","[1.0, 0.0, 0.13035870516185477, 0.2266949152542373, 0.01910828025477707]","[0.10162432319866722, 0.0, 0.1895674300254453, 0.3641520136131594, 0.034482758620689655]","[122, 335, 1143, 1416, 157]"
3856,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.Adam,24,579.7398073673248,0.3498266624645446,"[0.1297709923664122, 0.7358490566037735, 0.82, 0.9664310954063604, 0.08233957978421351]","[0.4180327868852459, 0.11641791044776119, 0.2869641294838145, 0.3862994350282486, 0.9235668789808917]","[0.19805825242718447, 0.20103092783505155, 0.4251458198314971, 0.5519677093844602, 0.15119916579770593]","[122, 335, 1143, 1416, 157]"
3857,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,55,572.1788954734802,0.389536716041601,"[0.09477521263669501, 0.6557377049180327, 0.7319223985890653, 0.926905132192846, 0.09916589434661724]","[0.639344262295082, 0.11940298507462686, 0.363079615048119, 0.4209039548022599, 0.6815286624203821]","[0.16507936507936508, 0.202020202020202, 0.48538011695906425, 0.5789218067022827, 0.17313915857605175]","[122, 335, 1143, 1416, 157]"
3858,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,9,586.4773364067078,0.346044752600063,"[0.09665427509293681, 0.6212121212121212, 0.7255717255717256, 0.9499105545617174, 0.07857142857142857]","[0.639344262295082, 0.12238805970149254, 0.30533683289588803, 0.375, 0.6305732484076433]","[0.16792249730893435, 0.20448877805486285, 0.42980295566502463, 0.5377215189873417, 0.13973182780522228]","[122, 335, 1143, 1416, 157]"
3859,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,17,717.7343595027924,0.06460762685156003,"[0.03967479674796748, 0.0, 0.0, 0.8469387755102041, 0.0]","[1.0, 0.0, 0.0, 0.05861581920903955, 0.0]","[0.07632155145448859, 0.0, 0.0, 0.1096433289299868, 0.0]","[122, 335, 1143, 1416, 157]"
3860,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,26,523.677527487278,0.38827607942010717,"[0.07890499194847021, 0.2889733840304182, 0.7239488117001828, 0.9148936170212766, 0.10055350553505535]","[0.4016393442622951, 0.22686567164179106, 0.3464566929133858, 0.4251412429378531, 0.6942675159235668]","[0.1318977119784657, 0.254180602006689, 0.4686390532544379, 0.5805207328833173, 0.1756647864625302]","[122, 335, 1143, 1416, 157]"
3861,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.SGD,34,521.3518357872963,0.3844941695556256,"[0.09052631578947369, 0.23785166240409208, 0.7026515151515151, 0.8903508771929824, 0.09497716894977169]","[0.3524590163934426, 0.27761194029850744, 0.32458442694663164, 0.4300847457627119, 0.6624203821656051]","[0.1440536013400335, 0.256198347107438, 0.4440454817474566, 0.58, 0.16613418530351437]","[122, 335, 1143, 1416, 157]"
3862,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.Adam,11,563.5345255732536,0.3611723920579893,"[0.0881057268722467, 0.2004950495049505, 0.7281553398058253, 0.9442508710801394, 0.08809135399673736]","[0.32786885245901637, 0.2417910447761194, 0.32808398950131235, 0.3827683615819209, 0.6878980891719745]","[0.1388888888888889, 0.21921515561569688, 0.45235223160434257, 0.5447236180904523, 0.1561822125813449]","[122, 335, 1143, 1416, 157]"
3863,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.SGD,36,550.0341297388077,0.3803971005357706,"[0.0935672514619883, 0.23943661971830985, 0.7819025522041764, 0.8788300835654597, 0.09169550173010381]","[0.39344262295081966, 0.2537313432835821, 0.29483814523184604, 0.4456214689265537, 0.6751592356687898]","[0.15118110236220472, 0.2463768115942029, 0.4282083862770013, 0.5913776944704779, 0.16146230007616147]","[122, 335, 1143, 1416, 157]"
3864,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.Adam,33,518.4014657139778,0.38228805546801137,"[0.07692307692307693, 0.22589531680440772, 0.7514910536779325, 0.9074626865671642, 0.09483568075117371]","[0.36065573770491804, 0.24477611940298508, 0.33070866141732286, 0.4293785310734463, 0.643312101910828]","[0.12680115273775217, 0.23495702005730656, 0.45929526123936815, 0.582933844678811, 0.16530278232405893]","[122, 335, 1143, 1416, 157]"
3865,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.01,torch.optim.SGD,9,717.9015847444534,0.3602269145918689,"[0.0, 0.0, 0.3602269145918689, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.5296570898980538, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
3866,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.01,torch.optim.Adam,13,672.7446545362473,0.3091711314213678,"[0.07148014440433213, 0.09523809523809523, 0.7932203389830509, 0.8554396423248882, 0.0]","[0.8114754098360656, 0.2208955223880597, 0.2047244094488189, 0.4053672316384181, 0.0]","[0.13138686131386862, 0.13309352517985612, 0.325452016689847, 0.5500718735026354, 0.0]","[122, 335, 1143, 1416, 157]"
3867,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.001,torch.optim.SGD,9,718.051560997963,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
3868,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.001,torch.optim.Adam,20,575.8406575918198,0.37976678222502364,"[0.10227272727272728, 0.4117647058823529, 0.7110726643598616, 0.9465776293823038, 0.0949579831932773]","[0.5901639344262295, 0.1253731343283582, 0.35958005249343833, 0.4004237288135593, 0.7197452229299363]","[0.17433414043583534, 0.1922196796338673, 0.4776292852992446, 0.5627791563275435, 0.16778025241276912]","[122, 335, 1143, 1416, 157]"
3869,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.01,torch.optim.SGD,30,617.8330805301666,0.3239836117239206,"[0.06651884700665188, 0.2725225225225225, 0.6894273127753304, 0.9651416122004357, 0.08864468864468865]","[0.2459016393442623, 0.3611940298507463, 0.27384076990376205, 0.3128531073446328, 0.7707006369426752]","[0.10471204188481674, 0.3106546854942233, 0.3919849718221666, 0.47253333333333336, 0.15900131406044676]","[122, 335, 1143, 1416, 157]"
3870,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.01,torch.optim.Adam,21,603.7150555849075,0.35171761739678536,"[0.10516252390057361, 0.6896551724137931, 0.872093023255814, 0.9182098765432098, 0.07875]","[0.45081967213114754, 0.11940298507462686, 0.26246719160104987, 0.4201977401129944, 0.802547770700637]","[0.17054263565891473, 0.2035623409669211, 0.40349697377269667, 0.5765503875968992, 0.14342629482071714]","[122, 335, 1143, 1416, 157]"
3871,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.001,torch.optim.SGD,30,665.6008698940277,0.2458241411913016,"[0.054464285714285715, 0.017699115044247787, 0.5774058577405857, 0.8929188255613126, 0.5]","[1.0, 0.005970149253731343, 0.12073490813648294, 0.3651129943502825, 0.006369426751592357]","[0.10330228619813718, 0.008928571428571428, 0.19971056439942111, 0.5182957393483709, 0.012578616352201259]","[122, 335, 1143, 1416, 157]"
3872,500,3,5,64,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.001,torch.optim.Adam,23,582.2664878368378,0.3558146864166404,"[0.10948905109489052, 0.7166666666666667, 0.888235294117647, 0.9280125195618153, 0.08259773013871374]","[0.4918032786885246, 0.12835820895522387, 0.2642169728783902, 0.4187853107344633, 0.8343949044585988]","[0.17910447761194032, 0.21772151898734177, 0.40728253540121373, 0.5771289537712895, 0.15031554790590934]","[122, 335, 1143, 1416, 157]"
3873,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.SGD,17,717.7158905267715,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
3874,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.Adam,12,564.7411875724792,0.33123227229751023,"[0.0913884007029877, 0.2606060606060606, 0.8537549407114624, 0.7934782608695652, 0.08793774319066149]","[0.4262295081967213, 0.25671641791044775, 0.1889763779527559, 0.4124293785310734, 0.7197452229299363]","[0.15050651230101303, 0.2586466165413534, 0.3094555873925501, 0.5427509293680297, 0.1567267683772538]","[122, 335, 1143, 1416, 157]"
3875,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.SGD,14,717.9008895158768,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
3876,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.Adam,53,479.3657953739166,0.3933186259060826,"[0.0765625, 0.22774869109947643, 0.7129277566539924, 0.8430609597924773, 0.10187353629976581]","[0.4016393442622951, 0.25970149253731345, 0.32808398950131235, 0.4590395480225989, 0.554140127388535]","[0.12860892388451445, 0.24267782426778242, 0.44937088076692633, 0.594421582075903, 0.17210682492581603]","[122, 335, 1143, 1416, 157]"
3877,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.SGD,29,523.3593354821205,0.3876457611093602,"[0.07355516637478109, 0.21428571428571427, 0.7254901960784313, 0.876358695652174, 0.09576612903225806]","[0.3442622950819672, 0.23283582089552238, 0.3237095363079615, 0.4555084745762712, 0.6050955414012739]","[0.12121212121212122, 0.22317596566523604, 0.4476709013914095, 0.5994423791821561, 0.16536118363794602]","[122, 335, 1143, 1416, 157]"
3878,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.Adam,24,538.82913595438,0.3939489442168295,"[0.07743362831858407, 0.25901639344262295, 0.7490118577075099, 0.8582887700534759, 0.09896729776247848]","[0.28688524590163933, 0.23582089552238805, 0.331583552055993, 0.4533898305084746, 0.732484076433121]","[0.12195121951219512, 0.24687499999999998, 0.45967252880533654, 0.5933456561922367, 0.1743745261561789]","[122, 335, 1143, 1416, 157]"
3879,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.SGD,49,535.6284312605858,0.37787582729278285,"[0.08191126279863481, 0.2677966101694915, 0.7145669291338582, 0.9201228878648233, 0.0970873786407767]","[0.39344262295081966, 0.23582089552238805, 0.31758530183727035, 0.4230225988700565, 0.7006369426751592]","[0.13559322033898302, 0.2507936507936508, 0.43973349485160507, 0.5795839380745041, 0.17054263565891473]","[122, 335, 1143, 1416, 157]"
3880,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.Adam,31,515.9460941553116,0.3914276709738418,"[0.09090909090909091, 0.23653395784543327, 0.7687366167023555, 0.879286694101509, 0.09099437148217636]","[0.36065573770491804, 0.30149253731343284, 0.31408573928258965, 0.452683615819209, 0.6178343949044586]","[0.14521452145214522, 0.2650918635170604, 0.4459627329192546, 0.5976689976689976, 0.15862632869991822]","[122, 335, 1143, 1416, 157]"
3881,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.SGD,9,718.0415556430817,0.03844941695556256,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
3882,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.Adam,8,658.9996367692947,0.31641979199495746,"[0.09848484848484848, 0.3018867924528302, 0.6333333333333333, 0.7256944444444444, 0.08333333333333333]","[0.4262295081967213, 0.04776119402985075, 0.1662292213473316, 0.4427966101694915, 0.7579617834394905]","[0.16, 0.08247422680412372, 0.26334026334026334, 0.55, 0.15015772870662458]","[122, 335, 1143, 1416, 157]"
3883,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.SGD,14,718.225513458252,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
3884,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.Adam,22,558.8371474742889,0.36779073432083204,"[0.09069212410501193, 0.41904761904761906, 0.8317073170731707, 0.9184615384615384, 0.09316239316239316]","[0.6229508196721312, 0.13134328358208955, 0.2983377077865267, 0.4216101694915254, 0.6942675159235668]","[0.15833333333333333, 0.2, 0.43915003219575016, 0.5779283639883833, 0.16428033157498118]","[122, 335, 1143, 1416, 157]"
3885,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.SGD,33,604.1166421175003,0.3098014497321147,"[0.09, 0.3333333333333333, 0.7132867132867133, 0.9870967741935484, 0.08814589665653495]","[0.6639344262295082, 0.0626865671641791, 0.2677165354330709, 0.3241525423728814, 0.7388535031847133]","[0.15851272015655576, 0.10552763819095477, 0.3893129770992367, 0.48803827751196177, 0.15750169721656485]","[122, 335, 1143, 1416, 157]"
3886,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.Adam,14,595.3530914783478,0.33469902300661836,"[0.10396975425330812, 0.5764705882352941, 0.8567415730337079, 0.9503676470588235, 0.08197709463532249]","[0.45081967213114754, 0.14626865671641792, 0.2668416447944007, 0.3651129943502825, 0.8662420382165605]","[0.16897081413210444, 0.23333333333333334, 0.4069379586390927, 0.5275510204081633, 0.14977973568281938]","[122, 335, 1143, 1416, 157]"
3887,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.SGD,26,664.4546158313751,0.1906712890009455,"[0.05231560891938251, 0.017543859649122806, 0.3944954128440367, 0.9028871391076115, 0.11842105263157894]","[1.0, 0.0029850746268656717, 0.11286089238845144, 0.24293785310734464, 0.05732484076433121]","[0.09942950285248574, 0.005102040816326531, 0.17551020408163265, 0.3828603227601558, 0.07725321888412018]","[122, 335, 1143, 1416, 157]"
3888,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.Adam,48,568.2809575796127,0.35360857232902615,"[0.10068027210884353, 0.7407407407407407, 0.818407960199005, 0.9623287671232876, 0.08369098712446352]","[0.6065573770491803, 0.11940298507462686, 0.2878390201224847, 0.3968926553672316, 0.7452229299363057]","[0.17269544924154026, 0.20565552699228792, 0.42588996763754045, 0.562, 0.15048231511254018]","[122, 335, 1143, 1416, 157]"
3889,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,75,552.0464005470276,0.3763000315159155,"[0.09268292682926829, 0.2926829268292683, 0.8040089086859689, 0.9320987654320988, 0.09560524286815729]","[0.4672131147540984, 0.14328358208955225, 0.31583552055993, 0.4265536723163842, 0.7898089171974523]","[0.1546811397557666, 0.19238476953907818, 0.4535175879396985, 0.5852713178294574, 0.17056396148555708]","[122, 335, 1143, 1416, 157]"
3890,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,9,566.7089126110077,0.3923731484399622,"[0.0912, 0.34615384615384615, 0.6636085626911316, 0.9115442278860569, 0.09206927985414767]","[0.4672131147540984, 0.13432835820895522, 0.37970253718285213, 0.4293785310734463, 0.643312101910828]","[0.15261044176706828, 0.1935483870967742, 0.48302726766833615, 0.5837734037445991, 0.16108452950558214]","[122, 335, 1143, 1416, 157]"
3891,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,21,717.7637406587601,0.03844941695556256,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
3892,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,64,471.25491553545,0.39710053577056414,"[0.09, 0.22802197802197802, 0.6961805555555556, 0.8784916201117319, 0.10029498525073746]","[0.36885245901639346, 0.24776119402985075, 0.35083114610673666, 0.4442090395480226, 0.6496815286624203]","[0.14469453376205788, 0.23748211731044352, 0.4665503199534613, 0.5900562851782364, 0.17376490630323682]","[122, 335, 1143, 1416, 157]"
3893,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.SGD,30,519.3715691566467,0.38071225969114403,"[0.08888888888888889, 0.1893939393939394, 0.7761904761904762, 0.8314321926489227, 0.10019455252918288]","[0.39344262295081966, 0.22388059701492538, 0.2852143482064742, 0.4632768361581921, 0.6560509554140127]","[0.14501510574018125, 0.2051983584131327, 0.417146513115803, 0.5950113378684807, 0.17383966244725738]","[122, 335, 1143, 1416, 157]"
3894,500,3,5,64,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.Adam,14,549.8173753619194,0.3662149385439647,"[0.08455882352941177, 0.2995391705069124, 0.835820895522388, 0.9263322884012539, 0.09037900874635568]","[0.3770491803278688, 0.19402985074626866, 0.29396325459317585, 0.4173728813559322, 0.7898089171974523]","[0.13813813813813813, 0.23550724637681159, 0.4349514563106796, 0.575462512171373, 0.16219751471550034]","[122, 335, 1143, 1416, 157]"
