nr_train,num_epochs,n_bad_epochs,num_hidden_layers,hidden_size,batch_size,af_first_layer,af_hidden_layers,af_output_layer,loss_function,dropout,batch_norm,learning_rate,optimizer,epoch_stopped,loss,accuracy,precision,recall,f1_score,support
2891,500,3,5,8,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,10,2871.301382303238,0.04947998739363379,"[0.0, 0.0, 0.0, 0.0, 0.04947998739363379]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0942942942942943]","[122, 335, 1143, 1416, 157]"
2892,500,3,5,8,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,11,2256.925347149372,0.39111251181846834,"[0.09837962962962964, 0.8947368421052632, 0.7003424657534246, 0.9078751857355126, 0.10059171597633136]","[0.6967213114754098, 0.10149253731343283, 0.357830271216098, 0.4314971751412429, 0.6496815286624203]","[0.1724137931034483, 0.18230563002680963, 0.4736537348002316, 0.584968884633796, 0.17421007685738685]","[122, 335, 1143, 1416, 157]"
2893,500,3,5,8,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.SGD,45,2473.293448805809,0.33375354554049796,"[0.0998389694041868, 0.6625, 0.9078341013824884, 0.8096479791395046, 0.0846774193548387]","[0.5081967213114754, 0.1582089552238806, 0.17235345581802275, 0.4385593220338983, 0.802547770700637]","[0.16689098250336473, 0.25542168674698795, 0.2897058823529412, 0.5689418231791112, 0.1531914893617021]","[122, 335, 1143, 1416, 157]"
2894,500,3,5,8,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.Adam,9,2685.197375059128,0.26000630318310747,"[0.10146862483311081, 0.1590909090909091, 0.0, 0.6017110266159695, 0.08207831325301204]","[0.6229508196721312, 0.020895522388059702, 0.0, 0.4470338983050847, 0.6942675159235668]","[0.17451205510907006, 0.03693931398416887, 0.0, 0.512965964343598, 0.1468013468013468]","[122, 335, 1143, 1416, 157]"
2895,500,3,5,8,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.SGD,11,2872.360251903534,0.10557831705011031,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
2896,500,3,5,8,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.Adam,25,2420.761734366417,0.2823826032146234,"[0.09142212189616253, 0.6610169491525424, 0.6660194174757281, 0.9875776397515528, 0.08267433501078361]","[0.6639344262295082, 0.11641791044776119, 0.300087489063867, 0.2245762711864407, 0.732484076433121]","[0.16071428571428573, 0.1979695431472081, 0.413751507840772, 0.3659378596087457, 0.14857881136950904]","[122, 335, 1143, 1416, 157]"
2897,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.SGD,45,2232.708565056324,0.385439647021746,"[0.09945750452079566, 0.3235294117647059, 0.7580645161290323, 0.9291217257318952, 0.0967741935483871]","[0.45081967213114754, 0.19701492537313434, 0.3289588801399825, 0.4258474576271186, 0.7834394904458599]","[0.16296296296296295, 0.24489795918367346, 0.45881635143380106, 0.5840193704600485, 0.1722689075630252]","[122, 335, 1143, 1416, 157]"
2898,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.Adam,11,2297.7924889326096,0.35455404979514654,"[0.13190184049079753, 0.3185840707964602, 0.7909319899244333, 0.9515570934256056, 0.08869987849331713]","[0.3524590163934426, 0.21492537313432836, 0.2747156605424322, 0.3884180790960452, 0.9299363057324841]","[0.1919642857142857, 0.2566844919786096, 0.40779220779220776, 0.551654964894684, 0.16195230171935662]","[122, 335, 1143, 1416, 157]"
2899,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.SGD,14,2871.2887085676193,0.04947998739363379,"[0.0, 0.0, 0.0, 0.0, 0.04947998739363379]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0942942942942943]","[122, 335, 1143, 1416, 157]"
2900,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.Adam,18,2224.7105508446693,0.3564450047273873,"[0.09683794466403162, 0.20588235294117646, 0.696, 0.9642857142857143, 0.08841201716738198]","[0.4016393442622951, 0.2716417910447761, 0.30446194225721784, 0.3813559322033898, 0.6560509554140127]","[0.15605095541401273, 0.2342342342342342, 0.4236153377967133, 0.5465587044534412, 0.15582450832072617]","[122, 335, 1143, 1416, 157]"
2901,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.SGD,9,2871.803983569145,0.04947998739363379,"[0.0, 0.0, 0.0, 0.0, 0.04947998739363379]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0942942942942943]","[122, 335, 1143, 1416, 157]"
2902,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.Adam,22,2494.320874631405,0.33469902300661836,"[0.06521739130434782, 0.21114683815648447, 0.7206477732793523, 0.7840755735492577, 0.08801498127340825]","[0.09836065573770492, 0.5880597014925373, 0.1557305336832896, 0.4103107344632768, 0.5987261146496815]","[0.07843137254901959, 0.31072555205047314, 0.2561151079136691, 0.5387111729253592, 0.15346938775510205]","[122, 335, 1143, 1416, 157]"
2903,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.SGD,10,2872.580172419548,0.04947998739363379,"[0.0, 0.0, 0.0, 0.0, 0.04947998739363379]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0942942942942943]","[122, 335, 1143, 1416, 157]"
2904,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.Adam,13,2418.2924622297287,0.3450992751339426,"[0.09375, 0.3721973094170404, 0.7721518987341772, 0.9520426287744227, 0.08333333333333333]","[0.36885245901639346, 0.24776119402985075, 0.2668416447944007, 0.3785310734463277, 0.802547770700637]","[0.14950166112956811, 0.29749103942652333, 0.3966189856957087, 0.5416877210712481, 0.15098861593768723]","[122, 335, 1143, 1416, 157]"
2905,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,36,2237.0286501049995,0.3662149385439647,"[0.07910271546635184, 0.25443786982248523, 0.7762237762237763, 0.8760683760683761, 0.10136452241715399]","[0.5491803278688525, 0.12835820895522387, 0.29133858267716534, 0.4343220338983051, 0.6624203821656051]","[0.13828689370485037, 0.17063492063492064, 0.42366412213740456, 0.5807365439093485, 0.1758241758241758]","[122, 335, 1143, 1416, 157]"
2906,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,17,2308.5496522188187,0.3523479357075323,"[0.09224011713030747, 1.0, 0.8408488063660478, 0.9210110584518167, 0.087465564738292]","[0.5163934426229508, 0.08358208955223881, 0.2773403324584427, 0.4117231638418079, 0.8089171974522293]","[0.1565217391304348, 0.15426997245179064, 0.41710526315789476, 0.5690580771107857, 0.15786202610316968]","[122, 335, 1143, 1416, 157]"
2907,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,84,2496.4492621421814,0.35455404979514654,"[0.06345177664974619, 0.23557692307692307, 0.7071005917159763, 0.8074935400516796, 0.08533077660594439]","[0.20491803278688525, 0.4388059701492537, 0.20909886264216973, 0.4413841807909605, 0.5668789808917197]","[0.09689922480620154, 0.3065693430656934, 0.32275489534098584, 0.5707762557077626, 0.14833333333333334]","[122, 335, 1143, 1416, 157]"
2908,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,19,2203.0315435528755,0.40624015127639457,"[0.12324929971988796, 0.2100656455142232, 0.6292749658002736, 0.9253499222395023, 0.09543147208121827]","[0.36065573770491804, 0.2865671641791045, 0.40244969378827644, 0.4201977401129944, 0.5987261146496815]","[0.1837160751565762, 0.24242424242424243, 0.49092849519743864, 0.5779504613890237, 0.1646234676007005]","[122, 335, 1143, 1416, 157]"
2909,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.SGD,34,2576.56978482008,0.2682004412228175,"[0.07863247863247863, 0.1962025316455696, 0.0, 0.913312693498452, 0.08310626702997276]","[0.3770491803278688, 0.27761194029850744, 0.0, 0.4166666666666667, 0.7770700636942676]","[0.13012729844413012, 0.22991347342398022, 0.0, 0.5722599418040738, 0.15015384615384617]","[122, 335, 1143, 1416, 157]"
2910,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.Adam,10,2512.6652022600174,0.3198865427040656,"[0.08659217877094973, 0.0, 0.8949416342412452, 0.8771676300578035, 0.07692307692307693]","[0.5081967213114754, 0.0, 0.20122484689413822, 0.4286723163841808, 0.7388535031847133]","[0.1479713603818616, 0.0, 0.3285714285714286, 0.5759013282732448, 0.13933933933933934]","[122, 335, 1143, 1416, 157]"
2911,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.SGD,13,2871.622463464737,0.44626536400882444,"[0.0, 0.0, 0.0, 0.44626536400882444, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.6171279145783395, 0.0]","[122, 335, 1143, 1416, 157]"
2912,500,3,5,8,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.Adam,18,2434.659268260002,0.33564450047273875,"[0.09606299212598425, 0.5979381443298969, 0.7534246575342466, 0.916247906197655, 0.08384043272481406]","[0.5, 0.17313432835820897, 0.24059492563429571, 0.3862994350282486, 0.7898089171974523]","[0.16116248348745046, 0.26851851851851855, 0.3647214854111406, 0.5434674615002483, 0.1515892420537897]","[122, 335, 1143, 1416, 157]"
2913,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.SGD,12,1435.583326101303,0.03844941695556256,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
2914,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.Adam,11,1251.54516518116,0.32429877087929404,"[0.08316430020283976, 0.0, 0.6524271844660194, 0.9190647482014388, 0.08960573476702509]","[0.6721311475409836, 0.0, 0.29396325459317585, 0.3608757062146893, 0.6369426751592356]","[0.148014440433213, 0.0, 0.40530759951749096, 0.5182555780933062, 0.15710919088766692]","[122, 335, 1143, 1416, 157]"
2915,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.SGD,15,1435.5922414064407,0.44626536400882444,"[0.0, 0.0, 0.0, 0.44626536400882444, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.6171279145783395, 0.0]","[122, 335, 1143, 1416, 157]"
2916,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.Adam,15,1106.3275302052498,0.37094232587456666,"[0.09852216748768473, 0.18446601941747573, 0.8320209973753281, 0.8877697841726618, 0.09944237918215613]","[0.4918032786885246, 0.22686567164179106, 0.2773403324584427, 0.4357344632768362, 0.6815286624203821]","[0.16415868673050615, 0.2034805890227577, 0.41601049868766404, 0.5845570819516817, 0.1735604217356042]","[122, 335, 1143, 1416, 157]"
2917,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.SGD,26,1130.7055498957634,0.36558462023321775,"[0.08740359897172237, 0.5662650602409639, 0.7348178137651822, 0.9539473684210527, 0.08429752066115702]","[0.5573770491803278, 0.14029850746268657, 0.31758530183727035, 0.4096045197740113, 0.6496815286624203]","[0.1511111111111111, 0.2248803827751196, 0.4434941967012829, 0.5731225296442688, 0.14923189465983905]","[122, 335, 1143, 1416, 157]"
2918,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.Adam,17,1184.35964936018,0.33469902300661836,"[0.10049423393739704, 0.3151515151515151, 0.6698656429942419, 0.9566074950690335, 0.08375819373634377]","[0.5, 0.15522388059701492, 0.30533683289588803, 0.3425141242937853, 0.732484076433121]","[0.1673525377229081, 0.208, 0.4194711538461539, 0.5044201768070723, 0.1503267973856209]","[122, 335, 1143, 1416, 157]"
2919,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.SGD,51,1146.5835328698158,0.363693665300977,"[0.10721247563352826, 0.24302788844621515, 0.7792792792792793, 0.9590443686006825, 0.09427121102248005]","[0.45081967213114754, 0.18208955223880596, 0.3027121609798775, 0.3968926553672316, 0.8280254777070064]","[0.17322834645669288, 0.20819112627986347, 0.4360428481411468, 0.5614385614385613, 0.16927083333333331]","[122, 335, 1143, 1416, 157]"
2920,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.Adam,32,1118.2098088264465,0.38512448786637254,"[0.106, 0.2330316742081448, 0.7142857142857143, 0.9414715719063546, 0.1]","[0.4344262295081967, 0.3074626865671642, 0.3455818022747157, 0.3975988700564972, 0.6878980891719745]","[0.17041800643086816, 0.2651222651222651, 0.4658018867924528, 0.5590863952333665, 0.1746160064672595]","[122, 335, 1143, 1416, 157]"
2921,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.SGD,15,1435.7688961029053,0.44626536400882444,"[0.0, 0.0, 0.0, 0.44626536400882444, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.6171279145783395, 0.0]","[122, 335, 1143, 1416, 157]"
2922,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.Adam,13,1308.516018629074,0.3384809328710999,"[0.09235668789808917, 0.0, 0.8011695906432749, 0.8652482269503546, 0.08699324324324324]","[0.7131147540983607, 0.0, 0.23972003499562555, 0.4307909604519774, 0.6560509554140127]","[0.16353383458646614, 0.0, 0.36902356902356903, 0.5752003771805753, 0.15361670395227442]","[122, 335, 1143, 1416, 157]"
2923,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.SGD,13,1437.2279343605042,0.03844941695556256,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
2924,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.Adam,20,1196.7172051668167,0.35360857232902615,"[0.0998439937597504, 0.5504587155963303, 0.9037800687285223, 0.9007407407407407, 0.08716540837336993]","[0.5245901639344263, 0.1791044776119403, 0.23009623797025372, 0.4293785310734463, 0.8089171974522293]","[0.16775884665792926, 0.2702702702702703, 0.3668061366806137, 0.5815399330463893, 0.15737298636926889]","[122, 335, 1143, 1416, 157]"
2925,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.SGD,23,1277.760503768921,0.35896627797037506,"[0.08108108108108109, 0.28415300546448086, 0.8930817610062893, 0.8931750741839762, 0.08220858895705521]","[0.12295081967213115, 0.31044776119402984, 0.2484689413823272, 0.4251412429378531, 0.8535031847133758]","[0.09771986970684039, 0.296718972895863, 0.3887748117727584, 0.5760765550239235, 0.14997202014549524]","[122, 335, 1143, 1416, 157]"
2926,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.Adam,9,1311.6596287488937,0.26977623699968484,"[0.10869565217391304, 0.5833333333333334, 0.0, 0.6505652620760535, 0.07853717026378897]","[0.4098360655737705, 0.1253731343283582, 0.0, 0.4470338983050847, 0.8343949044585988]","[0.17182130584192437, 0.2063882063882064, 0.0, 0.5299288405190457, 0.14356164383561645]","[122, 335, 1143, 1416, 157]"
2927,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.SGD,25,1341.3744589090347,0.36779073432083204,"[0.023255813953488372, 0.16243928764166216, 0.7086956521739131, 0.9492481203007519, 0.13636363636363635]","[0.01639344262295082, 0.8985074626865671, 0.2852143482064742, 0.356638418079096, 0.21019108280254778]","[0.01923076923076923, 0.2751371115173674, 0.4067373674360574, 0.5184804928131417, 0.16541353383458646]","[122, 335, 1143, 1416, 157]"
2928,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.Adam,14,1255.614349246025,0.3473053892215569,"[0.0893719806763285, 0.5769230769230769, 0.8914473684210527, 0.9006024096385542, 0.08775981524249422]","[0.6065573770491803, 0.13432835820895522, 0.23709536307961504, 0.422316384180791, 0.7261146496815286]","[0.15578947368421053, 0.21791767554479421, 0.37456807187284036, 0.5750000000000001, 0.15659340659340656]","[122, 335, 1143, 1416, 157]"
2929,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,13,1435.6507272720337,0.12417270721714466,"[0.0, 0.10792525773195877, 0.0, 0.855072463768116, 0.0]","[0.0, 1.0, 0.0, 0.041666666666666664, 0.0]","[0.0, 0.1948240767665019, 0.0, 0.07946127946127945, 0.0]","[122, 335, 1143, 1416, 157]"
2930,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,8,1201.3856796622276,0.35549952726126693,"[0.09473684210526316, 0.39316239316239315, 0.6621621621621622, 0.9170731707317074, 0.0885640584694755]","[0.5901639344262295, 0.1373134328358209, 0.300087489063867, 0.3983050847457627, 0.6560509554140127]","[0.163265306122449, 0.20353982300884954, 0.41300421432871764, 0.5553914327917282, 0.1560606060606061]","[122, 335, 1143, 1416, 157]"
2931,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,23,1435.630035161972,0.44626536400882444,"[0.0, 0.0, 0.0, 0.44626536400882444, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.6171279145783395, 0.0]","[122, 335, 1143, 1416, 157]"
2932,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,17,1111.0394113659859,0.3652694610778443,"[0.09210526315789473, 0.6, 0.8027522935779816, 0.9491803278688524, 0.09741379310344828]","[0.6885245901639344, 0.09850746268656717, 0.30621172353455817, 0.4088983050847458, 0.7197452229299363]","[0.16247582205029013, 0.16923076923076924, 0.44331855604813175, 0.5715695952615992, 0.1716021260440395]","[122, 335, 1143, 1416, 157]"
2933,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.SGD,19,1144.9699054956436,0.3621178695241097,"[0.09960681520314547, 0.3313253012048193, 0.7521367521367521, 0.9620034542314335, 0.0910609857978279]","[0.6229508196721312, 0.16417910447761194, 0.3079615048118985, 0.393361581920904, 0.6942675159235668]","[0.17175141242937852, 0.21956087824351297, 0.4369956548727499, 0.5583959899749373, 0.16100443131462333]","[122, 335, 1143, 1416, 157]"
2934,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.Adam,12,1312.6919960975647,0.28900094547746613,"[0.09375, 0.0, 0.3716012084592145, 0.6011396011396012, 0.08736942070275404]","[0.5655737704918032, 0.0, 0.10761154855643044, 0.4470338983050847, 0.5859872611464968]","[0.16083916083916083, 0.0, 0.16689280868385345, 0.5127582017010937, 0.15206611570247935]","[122, 335, 1143, 1416, 157]"
2935,500,3,5,8,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.SGD,31,1175.1052100658417,0.36148755121336273,"[0.0958904109589041, 0.33112582781456956, 0.8746268656716418, 0.8916184971098265, 0.09267563527653214]","[0.5163934426229508, 0.14925373134328357, 0.2563429571303587, 0.4357344632768362, 0.7898089171974523]","[0.16174582798459566, 0.205761316872428, 0.3964817320703653, 0.5853889943074004, 0.16588628762541804]","[122, 335, 1143, 1416, 157]"
